Using Master Port: 41834
Autodetected device type: cuda
Calculated number of steps: 467
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Total sequences per step: 256
Calculated examples per rank: 8
Step 0 | Pass@1: 0.1275, Pass@2: 0.1650, Pass@3: 0.2150, Pass@4: 0.2625, Pass@5: 0.2950, Pass@6: 0.3025, Pass@7: 0.3150, Pass@8: 0.3350
Step 0/467 | Example step 0 | Pass 0 | loss: -0.000877 | Average reward: 0.625
Step 60/467 | Example step 2 | Pass 0 | loss: 0.000456 | Average reward: 0.125
Step 60/467 | Example step 2 | Pass 1 | loss: 0.001909 | Average reward: 0.125
Step 60/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 60/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 60/467 | Example step 4 | Pass 0 | loss: -0.000667 | Average reward: 0.0
Step 60/467 | Example step 4 | Pass 1 | loss: 0.000053 | Average reward: 0.125
Step 60/467 | Example step 5 | Pass 0 | loss: -0.003120 | Average reward: 0.625
Step 60/467 | Example step 5 | Pass 1 | loss: 0.001923 | Average reward: 0.75
Step 60/467 | Example step 6 | Pass 0 | loss: -0.001376 | Average reward: 0.0
Step 60/467 | Example step 6 | Pass 1 | loss: -0.000300 | Average reward: 0.125
Step 60/467 | Example step 7 | Pass 0 | loss: -0.000575 | Average reward: 0.125
Step 60/467 | Example step 7 | Pass 1 | loss: 0.001494 | Average reward: 0.25
Step 60/467 | Average reward: 0.25390625 | Average sequence length: 158.44
✅ Saved model checkpoint to /public_hw/share/cit_ztyu/cz/nanochat/chatrl_checkpoints/d26
Step 61/467 | Example step 0 | Pass 0 | loss: 0.001528 | Average reward: 0.125
Step 61/467 | Example step 0 | Pass 1 | loss: -0.001464 | Average reward: 0.0
Step 61/467 | Example step 1 | Pass 0 | loss: -0.000031 | Average reward: 0.75
Step 61/467 | Example step 1 | Pass 1 | loss: -0.000630 | Average reward: 0.75
Step 61/467 | Example step 2 | Pass 0 | loss: -0.001099 | Average reward: 0.875
Step 61/467 | Example step 2 | Pass 1 | loss: 0.000537 | Average reward: 1.0
Step 61/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 61/467 | Example step 7 | Pass 0 | loss: -0.001748 | Average reward: 0.625
Step 61/467 | Example step 7 | Pass 1 | loss: 0.000528 | Average reward: 0.75
Step 61/467 | Average reward: 0.27734375 | Average sequence length: 162.65
Step 62/467 | Example step 0 | Pass 0 | loss: -0.001015 | Average reward: 0.25
Step 62/467 | Example step 0 | Pass 1 | loss: 0.001160 | Average reward: 0.375
Step 62/467 | Example step 1 | Pass 0 | loss: 0.001362 | Average reward: 0.125
Step 62/467 | Example step 1 | Pass 1 | loss: -0.000928 | Average reward: 0.0
Step 62/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 62/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 62/467 | Example step 3 | Pass 0 | loss: -0.001338 | Average reward: 0.0
Step 62/467 | Example step 3 | Pass 1 | loss: 0.001078 | Average reward: 0.125
Step 62/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 62/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 62/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 62/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 62/467 | Example step 6 | Pass 0 | loss: 0.002206 | Average reward: 0.125
Step 62/467 | Example step 6 | Pass 1 | loss: 0.003020 | Average reward: 0.25
Step 62/467 | Example step 7 | Pass 0 | loss: -0.000575 | Average reward: 0.0
Step 62/467 | Example step 7 | Pass 1 | loss: 0.000164 | Average reward: 0.125
Step 62/467 | Average reward: 0.11328125 | Average sequence length: 188.74
Step 63/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 63/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 63/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 63/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 63/467 | Example step 2 | Pass 0 | loss: 0.000323 | Average reward: 0.25
Step 63/467 | Example step 2 | Pass 1 | loss: -0.001292 | Average reward: 0.125
Step 63/467 | Example step 3 | Pass 0 | loss: 0.000580 | Average reward: 0.75
Step 63/467 | Example step 3 | Pass 1 | loss: -0.001265 | Average reward: 0.625
Step 63/467 | Example step 4 | Pass 0 | loss: -0.003367 | Average reward: 0.375
Step 63/467 | Example step 4 | Pass 1 | loss: 0.001732 | Average reward: 0.625
Step 63/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 63/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 63/467 | Example step 6 | Pass 0 | loss: 0.001927 | Average reward: 1.0
Step 63/467 | Example step 6 | Pass 1 | loss: -0.003800 | Average reward: 0.625
Step 63/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 63/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 63/467 | Average reward: 0.265625 | Average sequence length: 155.91
Step 64/467 | Example step 0 | Pass 0 | loss: -0.001104 | Average reward: 0.0
Step 64/467 | Example step 0 | Pass 1 | loss: 0.001607 | Average reward: 0.125
Step 64/467 | Example step 1 | Pass 0 | loss: -0.000753 | Average reward: 0.75
Step 64/467 | Example step 1 | Pass 1 | loss: -0.000851 | Average reward: 0.75
Step 64/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 5 | Pass 0 | loss: -0.001460 | Average reward: 0.0
Step 64/467 | Example step 5 | Pass 1 | loss: 0.002602 | Average reward: 0.125
Step 64/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 64/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 64/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 64/467 | Average reward: 0.2109375 | Average sequence length: 186.24
Step 65/467 | Example step 0 | Pass 0 | loss: 0.001593 | Average reward: 0.25
Step 65/467 | Example step 0 | Pass 1 | loss: -0.001168 | Average reward: 0.125
Step 65/467 | Example step 1 | Pass 0 | loss: 0.003114 | Average reward: 0.375
Step 65/467 | Example step 1 | Pass 1 | loss: -0.001008 | Average reward: 0.25
Step 65/467 | Example step 2 | Pass 0 | loss: -0.003155 | Average reward: 0.375
Step 65/467 | Example step 2 | Pass 1 | loss: 0.005138 | Average reward: 0.75
Step 65/467 | Example step 3 | Pass 0 | loss: -0.001578 | Average reward: 0.5
Step 65/467 | Example step 3 | Pass 1 | loss: 0.000007 | Average reward: 0.5
Step 65/467 | Example step 4 | Pass 0 | loss: -0.000904 | Average reward: 0.875
Step 65/467 | Example step 4 | Pass 1 | loss: -0.000529 | Average reward: 0.75
Step 65/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 65/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 65/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 65/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 65/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 65/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 65/467 | Average reward: 0.26953125 | Average sequence length: 164.42
Step 66/467 | Example step 0 | Pass 0 | loss: -0.002623 | Average reward: 0.375
Step 66/467 | Example step 0 | Pass 1 | loss: -0.000489 | Average reward: 0.5
Step 66/467 | Example step 1 | Pass 0 | loss: -0.000157 | Average reward: 0.125
Step 66/467 | Example step 1 | Pass 1 | loss: 0.000161 | Average reward: 0.125
Step 66/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 66/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 66/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 66/467 | Example step 7 | Pass 0 | loss: -0.000666 | Average reward: 0.125
Step 66/467 | Example step 7 | Pass 1 | loss: 0.002102 | Average reward: 0.125
Step 66/467 | Average reward: 0.25 | Average sequence length: 173.34
Step 67/467 | Example step 0 | Pass 0 | loss: -0.002055 | Average reward: 0.5
Step 67/467 | Example step 0 | Pass 1 | loss: 0.000131 | Average reward: 0.5
Step 67/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 2 | Pass 0 | loss: -0.002601 | Average reward: 0.375
Step 67/467 | Example step 2 | Pass 1 | loss: 0.000532 | Average reward: 0.5
Step 67/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 67/467 | Example step 7 | Pass 0 | loss: -0.000985 | Average reward: 0.75
Step 67/467 | Example step 7 | Pass 1 | loss: -0.002784 | Average reward: 0.625
Step 67/467 | Average reward: 0.15625 | Average sequence length: 175.64
Step 68/467 | Example step 0 | Pass 0 | loss: -0.002701 | Average reward: 0.375
Step 68/467 | Example step 0 | Pass 1 | loss: 0.000670 | Average reward: 0.75
Step 68/467 | Example step 1 | Pass 0 | loss: -0.002168 | Average reward: 0.125
Step 68/467 | Example step 1 | Pass 1 | loss: 0.001442 | Average reward: 0.5
Step 68/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 68/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 68/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 68/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 68/467 | Example step 4 | Pass 0 | loss: -0.001275 | Average reward: 0.125
Step 68/467 | Example step 4 | Pass 1 | loss: 0.000537 | Average reward: 0.375
Step 68/467 | Example step 5 | Pass 0 | loss: -0.001024 | Average reward: 0.0
Step 68/467 | Example step 5 | Pass 1 | loss: 0.002589 | Average reward: 0.125
Step 68/467 | Example step 6 | Pass 0 | loss: -0.002312 | Average reward: 0.25
Step 68/467 | Example step 6 | Pass 1 | loss: 0.002361 | Average reward: 0.5
Step 68/467 | Example step 7 | Pass 0 | loss: -0.002338 | Average reward: 0.125
Step 68/467 | Example step 7 | Pass 1 | loss: 0.002310 | Average reward: 0.25
Step 68/467 | Average reward: 0.234375 | Average sequence length: 182.47
Step 69/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 69/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 69/467 | Example step 1 | Pass 0 | loss: -0.001195 | Average reward: 0.0
Step 69/467 | Example step 1 | Pass 1 | loss: 0.000330 | Average reward: 0.125
Step 69/467 | Example step 2 | Pass 0 | loss: -0.001150 | Average reward: 0.125
Step 69/467 | Example step 2 | Pass 1 | loss: 0.003006 | Average reward: 0.375
Step 69/467 | Example step 3 | Pass 0 | loss: 0.000291 | Average reward: 0.375
Step 69/467 | Example step 3 | Pass 1 | loss: -0.003257 | Average reward: 0.25
Step 69/467 | Example step 4 | Pass 0 | loss: -0.001522 | Average reward: 0.125
Step 69/467 | Example step 4 | Pass 1 | loss: 0.000508 | Average reward: 0.375
Step 69/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 69/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 69/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 69/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 69/467 | Example step 7 | Pass 0 | loss: 0.000125 | Average reward: 0.25
Step 69/467 | Example step 7 | Pass 1 | loss: -0.000860 | Average reward: 0.125
Step 69/467 | Average reward: 0.14453125 | Average sequence length: 180.44
Step 70/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 70/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 70/467 | Example step 1 | Pass 0 | loss: -0.001737 | Average reward: 0.25
Step 70/467 | Example step 1 | Pass 1 | loss: -0.001469 | Average reward: 0.375
Step 70/467 | Example step 2 | Pass 0 | loss: 0.000800 | Average reward: 0.25
Step 70/467 | Example step 2 | Pass 1 | loss: -0.000399 | Average reward: 0.25
Step 70/467 | Example step 3 | Pass 0 | loss: 0.002073 | Average reward: 0.625
Step 70/467 | Example step 3 | Pass 1 | loss: -0.002175 | Average reward: 0.375
Step 70/467 | Example step 4 | Pass 0 | loss: -0.003055 | Average reward: 0.125
Step 70/467 | Example step 4 | Pass 1 | loss: -0.002341 | Average reward: 0.25
Step 70/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 70/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 70/467 | Example step 6 | Pass 0 | loss: 0.000946 | Average reward: 1.0
Step 70/467 | Example step 6 | Pass 1 | loss: -0.003047 | Average reward: 0.875
Step 70/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 70/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 70/467 | Average reward: 0.3203125 | Average sequence length: 190.17
Step 71/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 1 | Pass 0 | loss: 0.001193 | Average reward: 0.125
Step 71/467 | Example step 1 | Pass 1 | loss: 0.000652 | Average reward: 0.125
Step 71/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 5 | Pass 0 | loss: -0.000800 | Average reward: 0.0
Step 71/467 | Example step 5 | Pass 1 | loss: 0.000447 | Average reward: 0.125
Step 71/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 71/467 | Average reward: 0.11328125 | Average sequence length: 167.92
Step 72/467 | Example step 0 | Pass 0 | loss: -0.002851 | Average reward: 0.25
Step 72/467 | Example step 0 | Pass 1 | loss: 0.000733 | Average reward: 0.375
Step 72/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 72/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 72/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 72/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 72/467 | Example step 3 | Pass 0 | loss: -0.000168 | Average reward: 0.875
Step 72/467 | Example step 3 | Pass 1 | loss: 0.000880 | Average reward: 0.875
Step 72/467 | Example step 4 | Pass 0 | loss: -0.005581 | Average reward: 0.125
Step 72/467 | Example step 4 | Pass 1 | loss: 0.003741 | Average reward: 0.5
Step 72/467 | Example step 5 | Pass 0 | loss: 0.000314 | Average reward: 0.375
Step 72/467 | Example step 5 | Pass 1 | loss: -0.002361 | Average reward: 0.125
Step 72/467 | Example step 6 | Pass 0 | loss: 0.000272 | Average reward: 0.125
Step 72/467 | Example step 6 | Pass 1 | loss: -0.000994 | Average reward: 0.0
Step 72/467 | Example step 7 | Pass 0 | loss: -0.000669 | Average reward: 0.0
Step 72/467 | Example step 7 | Pass 1 | loss: 0.000195 | Average reward: 0.125
Step 72/467 | Average reward: 0.15625 | Average sequence length: 182.59
Step 73/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 73/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 73/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 73/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 73/467 | Example step 2 | Pass 0 | loss: 0.001290 | Average reward: 0.25
Step 73/467 | Example step 2 | Pass 1 | loss: -0.001414 | Average reward: 0.0
Step 73/467 | Example step 3 | Pass 0 | loss: 0.000648 | Average reward: 0.125
Step 73/467 | Example step 3 | Pass 1 | loss: -0.000872 | Average reward: 0.0
Step 73/467 | Example step 4 | Pass 0 | loss: 0.000106 | Average reward: 0.125
Step 73/467 | Example step 4 | Pass 1 | loss: 0.001603 | Average reward: 0.25
Step 73/467 | Example step 5 | Pass 0 | loss: -0.000730 | Average reward: 0.0
Step 73/467 | Example step 5 | Pass 1 | loss: 0.001268 | Average reward: 0.125
Step 73/467 | Example step 6 | Pass 0 | loss: 0.001226 | Average reward: 0.25
Step 73/467 | Example step 6 | Pass 1 | loss: -0.002087 | Average reward: 0.125
Step 73/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 73/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 73/467 | Average reward: 0.26953125 | Average sequence length: 182.85
Step 74/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 3 | Pass 0 | loss: 0.001275 | Average reward: 0.625
Step 74/467 | Example step 3 | Pass 1 | loss: -0.000996 | Average reward: 0.125
Step 74/467 | Example step 4 | Pass 0 | loss: -0.003595 | Average reward: 0.5
Step 74/467 | Example step 4 | Pass 1 | loss: 0.000766 | Average reward: 0.875
Step 74/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 74/467 | Example step 7 | Pass 0 | loss: -0.001307 | Average reward: 0.875
Step 74/467 | Example step 7 | Pass 1 | loss: 0.000709 | Average reward: 1.0
Step 74/467 | Average reward: 0.16015625 | Average sequence length: 180.64
Step 75/467 | Example step 0 | Pass 0 | loss: 0.000633 | Average reward: 0.25
Step 75/467 | Example step 0 | Pass 1 | loss: -0.000338 | Average reward: 0.25
Step 75/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 75/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 75/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 75/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 75/467 | Example step 3 | Pass 0 | loss: 0.002431 | Average reward: 0.625
Step 75/467 | Example step 3 | Pass 1 | loss: -0.000676 | Average reward: 0.375
Step 75/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
